project,sha,category,reason,violation,reasons,discard,
pagehelper-Mybatis-PageHelper,3a0062f454ed19e1db53d6ea632a8ad06a9ec6e4,category 1.3.1.1,found by mop and missed by ps3cl classCIA classCIAThreads,Specification TreeMap_Comparable has been violated on line org.hsqldb.navigator.RowSetNavigatorData.add(Unknown Source),false positive - not new violation,TRUE,loaded using Class.forName
pagehelper-Mybatis-PageHelper,b2abd2e9c3f4f8521559d6282ff40896eb478291,category 1.3.1.1,found by mop and missed by ps3cl classCIA classCIAThreads,Specification TreeMap_Comparable has been violated on line org.hsqldb.navigator.RowSetNavigatorData.add(Unknown Source),false positive - not new violation,TRUE,loaded using Class.forName
pagehelper-Mybatis-PageHelper,0f7bdcd06fdd05b0159a205987fd1cc38bab3911,category 1.3.1.1,found by mop and missed by ps3cl classCIA classCIAThreads,Specification TreeMap_Comparable has been violated on line org.hsqldb.navigator.RowSetNavigatorData.add(Unknown Source),false positive - not new violation,TRUE,loaded using Class.forName
pagehelper-Mybatis-PageHelper,d56061dc9389545c712be42fe881ff16dd58182e,category 1.3.1.1,found by mop and missed by ps3cl classCIA classCIAThreads,Specification TreeMap_Comparable has been violated on line org.hsqldb.navigator.RowSetNavigatorData.add(Unknown Source),false positive - not new violation,TRUE,loaded using Class.forName
pagehelper-Mybatis-PageHelper,b03eb3c8c6083cc141fa8e9407cd115dba6eb5c0,category 1.3.1.1,found by mop and missed by ps3cl classCIA classCIAThreads,Specification TreeMap_Comparable has been violated on line org.hsqldb.navigator.RowSetNavigatorData.add(Unknown Source),false positive - not new violation,TRUE,loaded using Class.forName
pagehelper-Mybatis-PageHelper,1dd9a09bbe57e28f46ed2547c1efd5459f799f46,category 1.3.1.1,found by mop and missed by ps3cl classCIA classCIAThreads,Specification TreeMap_Comparable has been violated on line org.hsqldb.navigator.RowSetNavigatorData.add(Unknown Source),false positive - not new violation,TRUE,loaded using Class.forName
pagehelper-Mybatis-PageHelper,65e9fee782834ec89e310181d5de1bb41b67adf0,category 1.3.1.1,found by mop and missed by ps3cl classCIA classCIAThreads,Specification TreeMap_Comparable has been violated on line org.hsqldb.navigator.RowSetNavigatorData.add(Unknown Source),false positive - not new violation,TRUE,loaded using Class.forName
pagehelper-Mybatis-PageHelper,5f9e768c13b29b848542ad92614981cafc5f983d,category 1.3.1.1,found by mop and missed by ps3cl classCIA classCIAThreads,Specification TreeMap_Comparable has been violated on line org.hsqldb.navigator.RowSetNavigatorData.add(Unknown Source),false positive - not new violation,TRUE,loaded using Class.forName
pagehelper-Mybatis-PageHelper,0830f01c740c80b5d544fbfab634bd648f369c95,category 1.3.1.1,found by mop and missed by ps3cl classCIA classCIAThreads,Specification TreeMap_Comparable has been violated on line org.hsqldb.navigator.RowSetNavigatorData.add(Unknown Source),false positive - not new violation,TRUE,loaded using Class.forName
pagehelper-Mybatis-PageHelper,ed7bb1573ffbc0ce3a875e1cf05cd36d9ca4418e,category 1.3.1.1,found by mop and missed by ps3cl classCIA classCIAThreads,Specification TreeMap_Comparable has been violated on line org.hsqldb.navigator.RowSetNavigatorData.add(Unknown Source),false positive - not new violation,TRUE,loaded using Class.forName
pagehelper-Mybatis-PageHelper,f49c7bd10f3252d166b185639e4d70d0fea7426a,category 1.3.1.1,found by mop and missed by ps3cl classCIA classCIAThreads,Specification TreeMap_Comparable has been violated on line org.hsqldb.navigator.RowSetNavigatorData.add(Unknown Source),false positive - not new violation,TRUE,loaded using Class.forName
pagehelper-Mybatis-PageHelper,d089708d84e3a87f1275b78e5d17d47dd155e66e,category 1.3.1.1,found by mop and missed by ps3cl classCIA classCIAThreads,Specification TreeMap_Comparable has been violated on line org.hsqldb.navigator.RowSetNavigatorData.add(Unknown Source),false positive - not new violation,TRUE,loaded using Class.forName
pagehelper-Mybatis-PageHelper,9c7af24630fb2f7e73ecceae3360d124195c85f7,category 1.3.1.1,found by mop and missed by ps3cl classCIA classCIAThreads,Specification TreeMap_Comparable has been violated on line org.hsqldb.navigator.RowSetNavigatorData.add(Unknown Source),false positive - not new violation,TRUE,loaded using Class.forName
pagehelper-Mybatis-PageHelper,c24b058c98debb980e82909ab1fccfb0e3c0dfa6,category 1.3.1.1,found by mop and missed by ps3cl classCIA classCIAThreads,Specification TreeMap_Comparable has been violated on line org.hsqldb.navigator.RowSetNavigatorData.add(Unknown Source),false positive - not new violation,TRUE,loaded using Class.forName
pagehelper-Mybatis-PageHelper,de2f7d9a735e09ce21fd5cb7066b724ba88d3c5c,category 1.3.1.1,found by mop and missed by ps3cl classCIA classCIAThreads,Specification TreeMap_Comparable has been violated on line org.hsqldb.navigator.RowSetNavigatorData.add(Unknown Source),false positive - not new violation,TRUE,loaded using Class.forName
pagehelper-Mybatis-PageHelper,c022fdc0b1d0125f3e4ec471ab846f4d9ba491b1,category 1.3.2.1,found by mop and missed by ps1c ps3cl classCIA classCIAThreads,Specification TreeMap_Comparable has been violated on line org.hsqldb.navigator.RowSetNavigatorData.add(Unknown Source),false positive - not new violation,TRUE,loaded using Class.forName
pagehelper-Mybatis-PageHelper,cccecd4dcd4141580833b9e8dad8c8755877df28,category 1.3.1.1,found by mop and missed by ps3cl classCIA classCIAThreads,Specification TreeMap_Comparable has been violated on line org.hsqldb.navigator.RowSetNavigatorData.add(Unknown Source),false positive - not new violation,TRUE,loaded using Class.forName
pagehelper-Mybatis-PageHelper,bd74736890d1490784f5dbe15b0ee9ca455b8264,category 1.3.1.1,found by mop and missed by ps3cl classCIA classCIAThreads,Specification TreeMap_Comparable has been violated on line org.hsqldb.navigator.RowSetNavigatorData.add(Unknown Source),false positive - not new violation,TRUE,loaded using Class.forName
pagehelper-Mybatis-PageHelper,c7d7d00cf487063be26abd5c43e9404b665c225e,category 1.3.1.1,found by mop and missed by ps3cl classCIA classCIAThreads,Specification TreeMap_Comparable has been violated on line org.hsqldb.navigator.RowSetNavigatorData.add(Unknown Source),false positive - not new violation,TRUE,loaded using Class.forName
pagehelper-Mybatis-PageHelper,19043dfcd4b19ba4b390e023e6019523f16c5dc3,category 1.3.1.1,found by mop and missed by ps3cl classCIA classCIAThreads,Specification TreeMap_Comparable has been violated on line org.hsqldb.navigator.RowSetNavigatorData.add(Unknown Source),false positive - not new violation,TRUE,loaded using Class.forName
pagehelper-Mybatis-PageHelper,8961063ccaebbcb71e3ea627ab90a8c25bcdd75b,category 1.3.1.1,found by mop and missed by ps3cl classCIA classCIAThreads,Specification TreeMap_Comparable has been violated on line org.hsqldb.navigator.RowSetNavigatorData.add(Unknown Source),false positive - not new violation,TRUE,loaded using Class.forName
pagehelper-Mybatis-PageHelper,be523bc4b471c78a89108bffc9c3f7bf88cdf69c,category 1.1.1,found by mop and missed by ps3cl,Specification Closeable_MeaninglessClose has been violated on line org.apache.ibatis.cache.decorators.SerializedCache.deserialize(SerializedCache.java:105),false positive - not new violation,TRUE,
pagehelper-Mybatis-PageHelper,be523bc4b471c78a89108bffc9c3f7bf88cdf69c,category 1.1.1,found by mop and missed by ps3cl,Specification Closeable_MeaninglessClose has been violated on line org.apache.ibatis.cache.decorators.SerializedCache.serialize(SerializedCache.java:94),false positive - not new violation,TRUE,
pagehelper-Mybatis-PageHelper,be523bc4b471c78a89108bffc9c3f7bf88cdf69c,category 1.3.1.1,found by mop and missed by ps3cl classCIA classCIAThreads,Specification TreeMap_Comparable has been violated on line org.hsqldb.navigator.RowSetNavigatorData.add(Unknown Source),false positive - not new violation,TRUE,loaded using Class.forName
pagehelper-Mybatis-PageHelper,9837cc4c335d0c3a7fba9e2d4ad42a70e663489c,category 1.3.1.1,found by mop and missed by ps3cl classCIA classCIAThreads,Specification TreeMap_Comparable has been violated on line org.hsqldb.navigator.RowSetNavigatorData.add(Unknown Source),false positive - not new violation,TRUE,loaded using Class.forName
pagehelper-Mybatis-PageHelper,b2c6a74523fea6aa4bae3e586c73ccef7a74fbdc,category 1.3.1.1,found by mop and missed by ps3cl classCIA classCIAThreads,Specification TreeMap_Comparable has been violated on line org.hsqldb.navigator.RowSetNavigatorData.add(Unknown Source),false positive - not new violation,TRUE,loaded using Class.forName
pagehelper-Mybatis-PageHelper,eb1901f58307c49d4e442ee9c5d681e9fcdc26a4,category 1.3.1.1,found by mop and missed by ps3cl classCIA classCIAThreads,Specification TreeMap_Comparable has been violated on line org.hsqldb.navigator.RowSetNavigatorData.add(Unknown Source),false positive - not new violation,TRUE,loaded using Class.forName
pagehelper-Mybatis-PageHelper,5d8b527aeb6050aa0ebbda51ab0fe22ec2a72915,category 1.3.1.1,found by mop and missed by ps3cl classCIA classCIAThreads,Specification TreeMap_Comparable has been violated on line org.hsqldb.navigator.RowSetNavigatorData.add(Unknown Source),false positive - not new violation,TRUE,loaded using Class.forName
pagehelper-Mybatis-PageHelper,526a238a9d125645c4397f7b3ca7233b9930dbe7,category 1.3.1.1,found by mop and missed by ps3cl classCIA classCIAThreads,Specification TreeMap_Comparable has been violated on line org.hsqldb.navigator.RowSetNavigatorData.add(Unknown Source),false positive - not new violation,TRUE,loaded using Class.forName
pagehelper-Mybatis-PageHelper,78df4b92f9bf2da9e1d380e3c780381b03b6533a,category 1.3.1.1,found by mop and missed by ps3cl classCIA classCIAThreads,Specification TreeMap_Comparable has been violated on line org.hsqldb.navigator.RowSetNavigatorData.add(Unknown Source),false positive - not new violation,TRUE,loaded using Class.forName
pagehelper-Mybatis-PageHelper,82795d7f3c5c332f92f290c3351e741a8fda499e,category 1.2.1,found by mop and missed by classCIA classCIAThreads,Specification TreeMap_Comparable has been violated on line org.hsqldb.navigator.RowSetNavigatorData.add(Unknown Source),false positive - not new violation,TRUE,loaded using Class.forName
pagehelper-Mybatis-PageHelper,30dd0f31e05513f5c6782c241ad10d8e17bf2391,category 1.3.1.1,found by mop and missed by ps3cl classCIA classCIAThreads,Specification TreeMap_Comparable has been violated on line org.hsqldb.navigator.RowSetNavigatorData.add(Unknown Source),false positive - not new violation,TRUE,loaded using Class.forName
qoomon-banking-swift-messages-java,755ee2863d73b80261dcbbdbb74f2e9cd7d5da97,category 1.2.1,found by mop and missed by cleanByteCode storeHashes cleanByteCodeThreads storeHashesThreads methodCIA dynamicCIA classCIA methodCIAThreads classCIAThreads dynamicCIAThreads,Specification ListIterator_Set has been violated on line com.google.common.collect.ImmutableList.iterator(ImmutableList.java:383),false positive - reused old bytecode so outdated line number,TRUE,
sblendorio-petscii-bbs,419826f613542f0dabdd8e26ae13e79d3feb3282,category 3,not found,Specification Collection_UnsafeIterator has been violated on line org.apache.logging.log4j.core.util.DefaultShutdownCallbackRegistry.run(DefaultShutdownCallbackRegistry.java:72),vms bug - violation not even in vms run log,TRUE,
sblendorio-petscii-bbs,419826f613542f0dabdd8e26ae13e79d3feb3282,category 3,not found,Specification Map_UnsafeIterator has been violated on line org.apache.logging.log4j.core.selector.ClassLoaderContextSelector.removeContext(ClassLoaderContextSelector.java:156),vms bug - violation not even in vms run log,TRUE,
soot-oss-heros,c740e6b4c80ab9e6162a39dcc280b22429e0279b,category 1.2.1,found by mop and missed by cleanByteCode storeHashes cleanByteCodeThreads storeHashesThreads methodCIA dynamicCIA classCIA methodCIAThreads classCIAThreads dynamicCIAThreads,Specification Iterator_HasNext has been violated on line com.google.common.collect.StandardTable$CellIterator.hasNext(StandardTable.java:242),false positive - reused old bytecode so outdated line number,TRUE,
soot-oss-heros,c740e6b4c80ab9e6162a39dcc280b22429e0279b,category 1.2.1,found by mop and missed by cleanByteCode storeHashes cleanByteCodeThreads storeHashesThreads methodCIA dynamicCIA classCIA methodCIAThreads classCIAThreads dynamicCIAThreads,Specification Iterator_HasNext has been violated on line com.google.common.collect.StandardTable$CellIterator.next(StandardTable.java:251),false positive - reused old bytecode so outdated line number,TRUE,
soot-oss-heros,4aaa90ce4cde75bd650886ef51e4d9915dae48af,category 1.2.2,found by mop and missed by methodCIA methodCIAThreads,Specification Iterator_HasNext has been violated on line com.google.common.collect.StandardTable$CellIterator.next(StandardTable.java:274),unsafe - static analysis,FALSE,
studerw-td-ameritrade-client,c99dbb219136ea9ed30dec718985278cbaeea404,category 1.2.1,found by mop and missed by classCIA classCIAThreads,Specification Iterator_HasNext has been violated on line org.hibernate.validator.internal.metadata.provider.ProgrammaticMetaDataProvider.mergeAnnotationProcessingOptions(ProgrammaticMetaDataProvider.java:99),unsafe - JDeps says file is unused,FALSE,loaded using ServiceLoader.load
studerw-td-ameritrade-client,c99dbb219136ea9ed30dec718985278cbaeea404,category 1.2.1,found by mop and missed by classCIA classCIAThreads,Specification Iterator_HasNext has been violated on line org.hibernate.validator.internal.util.CollectionHelper.toImmutableMap(CollectionHelper.java:122),unsafe - JDeps says file is unused,FALSE,loaded using ServiceLoader.load
studerw-td-ameritrade-client,c99dbb219136ea9ed30dec718985278cbaeea404,category 1.2.1,found by mop and missed by classCIA classCIAThreads,Specification Iterator_HasNext has been violated on line org.hibernate.validator.internal.util.CollectionHelper.toImmutableSet(CollectionHelper.java:111),unsafe - JDeps says file is unused,FALSE,loaded using ServiceLoader.load
studerw-td-ameritrade-client,4521b49743f083a9a60e9f8e1c78a5de3884a5e7,category 1.1.1,found by mop and missed by ps3cl,Specification Closeable_MultipleClose has been violated on line com.studerw.tda.parse.TdaJsonParserTest.parsePriceHistoryTest(TdaJsonParserTest.java:85),false positive - not new violation,TRUE,
studerw-td-ameritrade-client,4521b49743f083a9a60e9f8e1c78a5de3884a5e7,category 1.3.1.1,found by mop and missed by ps3cl classCIA classCIAThreads,Specification Iterator_HasNext has been violated on line org.hibernate.validator.internal.metadata.provider.ProgrammaticMetaDataProvider.mergeAnnotationProcessingOptions(ProgrammaticMetaDataProvider.java:99),false positive - not new violation,TRUE,loaded using ServiceLoader.load
studerw-td-ameritrade-client,4521b49743f083a9a60e9f8e1c78a5de3884a5e7,category 1.3.1.1,found by mop and missed by ps3cl classCIA classCIAThreads,Specification Iterator_HasNext has been violated on line org.hibernate.validator.internal.util.CollectionHelper.toImmutableMap(CollectionHelper.java:122),false positive - not new violation,TRUE,loaded using ServiceLoader.load
studerw-td-ameritrade-client,4521b49743f083a9a60e9f8e1c78a5de3884a5e7,category 1.3.1.1,found by mop and missed by ps3cl classCIA classCIAThreads,Specification Iterator_HasNext has been violated on line org.hibernate.validator.internal.util.CollectionHelper.toImmutableSet(CollectionHelper.java:111),false positive - not new violation,TRUE,loaded using ServiceLoader.load
studerw-td-ameritrade-client,062d90142d879b26f5d6a0162563d15483743d80,category 1.1.1,found by mop and missed by ps3cl,Specification Closeable_MultipleClose has been violated on line com.studerw.tda.parse.TdaJsonParser.parseOrders(TdaJsonParser.java:131),unsafe - never see before,FALSE,"ps3cl missed because it didn't find the impacted class (in source code), spec is dependees of delta or spec is dependees of dependents of delta (DefaultMapper, TdaJsonParser)"
studerw-td-ameritrade-client,34b4e3b2d0d453a340e0a27f5f22763e0cb1f2ff,category 1.1.1,found by mop and missed by ps3cl,Specification Closeable_MultipleClose has been violated on line com.studerw.tda.parse.TdaJsonParser.parseFullInstrumentMap(TdaJsonParser.java:191),unsafe - never see before,FALSE,"ps3cl missed because it didn't find the impacted class (in source code), spec is dependees of delta or spec is dependees of dependents of delta (DefaultMapper, TdaJsonParser)"
studerw-td-ameritrade-client,34b4e3b2d0d453a340e0a27f5f22763e0cb1f2ff,category 1.1.1,found by mop and missed by ps3cl,Specification Closeable_MultipleClose has been violated on line com.studerw.tda.parse.TdaJsonParser.parseInstrumentArraySingle(TdaJsonParser.java:155),unsafe - never see before,FALSE,"ps3cl missed because it didn't find the impacted class (in source code), spec is dependees of delta or spec is dependees of dependents of delta (DefaultMapper, TdaJsonParser)"
studerw-td-ameritrade-client,34b4e3b2d0d453a340e0a27f5f22763e0cb1f2ff,category 1.1.1,found by mop and missed by ps3cl,Specification Closeable_MultipleClose has been violated on line com.studerw.tda.parse.TdaJsonParser.parseInstrumentMap(TdaJsonParser.java:173),unsafe - never see before,FALSE,"ps3cl missed because it didn't find the impacted class (in source code), spec is dependees of delta or spec is dependees of dependents of delta (DefaultMapper, TdaJsonParser)"
studerw-td-ameritrade-client,a6d82722d2120510f404da3f8765eb928ea07518,category 1.1.1,found by mop and missed by ps3cl,Specification Closeable_MultipleClose has been violated on line com.studerw.tda.parse.TdaJsonParser.parseOptionChain(TdaJsonParser.java:219),unsafe - never see before,FALSE,"ps3cl missed because it didn't find the impacted class (in source code), spec is dependees of delta or spec is dependees of dependents of delta (DefaultMapper, TdaJsonParser)"
studerw-td-ameritrade-client,b26d5bb36bd1aaa8529cca1bac53f5ef4cc3951f,category 1.2.1,found by mop and missed by classCIA classCIAThreads,Specification Iterator_HasNext has been violated on line org.hibernate.validator.internal.metadata.provider.ProgrammaticMetaDataProvider.mergeAnnotationProcessingOptions(ProgrammaticMetaDataProvider.java:94),false positive - not new violation,TRUE,loaded using ServiceLoader.load
studerw-td-ameritrade-client,5d3552748b73401ca7f1254b8aaae9023878fba7,category 1.1.1,found by mop and missed by ps3cl,Specification Closeable_MultipleClose has been violated on line com.studerw.tda.parse.TdaJsonParser.parseTransactions(TdaJsonParser.java:231),unsafe - never see before,FALSE,"ps3cl missed because it didn't find the impacted class (in source code), spec is dependees of delta or spec is dependees of dependents of delta (DefaultMapper, TdaJsonParser)"
studerw-td-ameritrade-client,8d12d77056729297393a20708e02f52bc0d3eab8,category 1.1.1,found by mop and missed by ps3cl,Specification Closeable_MultipleClose has been violated on line com.studerw.tda.parse.TdaJsonParser.parsePreferences(TdaJsonParser.java:258),unsafe - never see before,FALSE,"ps3cl missed because it didn't find the impacted class (in source code), spec is dependees of delta or spec is dependees of dependents of delta (DefaultMapper, TdaJsonParser)"
studerw-td-ameritrade-client,86f3a2d6e5c9be143c9d595438f25adc64344927,category 1.1.1,found by mop and missed by ps3cl,Specification Closeable_MultipleClose has been violated on line com.studerw.tda.parse.TdaJsonParser.parseUserPrincipals(TdaJsonParser.java:272),unsafe - never see before,FALSE,"ps3cl missed because it didn't find the impacted class (in source code), spec is dependees of delta or spec is dependees of dependents of delta (DefaultMapper, TdaJsonParser)"
timmolter-Yank,cc7c44f3cfd852d5304120b09e721f073d25bce4,category 1.2.1,found by mop and missed by mopCache online incrementalJar jarThreads cleanByteCode storeHashes incrementalJarThreads cleanByteCodeThreads storeHashesThreads methodCIA dynamicCIA classCIA methodCIAThreads classCIAThreads dynamicCIAThreads,Specification Collection_UnsafeIterator has been violated on line com.zaxxer.hikari.util.ConcurrentBag.borrow(ConcurrentBag.java:152),"flaky - mopCache is safe, if mopCache missed it, then maybe it is related to speed?",TRUE,
timmolter-Yank,580435633284e30f5d3ab0395762f5775ae9ad9d,category 1.2.1,found by mop and missed by mopCache online incrementalJar jarThreads cleanByteCode storeHashes incrementalJarThreads cleanByteCodeThreads storeHashesThreads methodCIA dynamicCIA classCIA methodCIAThreads classCIAThreads dynamicCIAThreads,Specification Collection_UnsafeIterator has been violated on line com.zaxxer.hikari.util.ConcurrentBag.borrow(ConcurrentBag.java:153),"flaky - mopCache is safe, if mopCache missed it, then maybe it is related to speed?",TRUE,
walmartlabs-gozer,a8087ee62b4a0364f5947b0bf0c0afc8643229a6,category 1.2.1,found by mop and missed by cleanByteCode storeHashes cleanByteCodeThreads storeHashesThreads,Specification ListIterator_hasNextPrevious has been violated on line com.walmartlabs.x12.common.segment.parser.N1PartyIdentificationParser.handleN1Loop(N1PartyIdentificationParser.java:70),false positive - reused old bytecode so outdated line number,TRUE,
weswilliams-GivWenZen,455a03aa215f6362bc10cefb5e691d28246b2ebc,category 1.2.2,found by mop and missed by methodCIA methodCIAThreads,Specification Reader_ManipulateAfterClose has been violated on line org.apache.lucene.analysis.standard.StandardTokenizerImpl.zzRefill(StandardTokenizerImpl.java:675),unsafe - static analysis,FALSE,
